CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2022_[YR2023]
Lao PDR,LAO,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Lao PDR,LAO,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Latvia,LVA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30285399223,30834377325,31360657013
Latvia,LVA,GDP (constant LCU),NY.GDP.MKTP.KN,27296122000,27790914000,28265248000
Latvia,LVA,GDP (current LCU),NY.GDP.MKTP.CN,32285300000,36103656000,39072483000
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,38185125733,38018905782,42247850065
Latvia,LVA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,118.2779737,129.9117258,138.2350617
Latvia,LVA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,118.2779737,129.9117258,138.2350617
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.947233162,1.812682402,1.70679525
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16070.87287,16406.64906,16703.90185
Latvia,LVA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14484.62024,14787.25411,15055.167
Latvia,LVA,GDP per capita (current LCU),NY.GDP.PCAP.CN,17132.11532,19210.37702,20811.51938
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,20262.84339,20229.46136,22502.84299
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.852926954,2.08934627,1.81178249
Latvia,LVA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,36880.45646,37651.0169,38333.17143
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36880.45646,39931.6063,41384.25163
Latvia,LVA,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,79022.78034,78867.20444,79709.7525
Latvia,LVA,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Latvia,LVA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Latvia,LVA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,69500851396,70760681099,71968421043
Latvia,LVA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,69500851396,75046782045,77696656293
Latvia,LVA,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,32285300000,36103656000,39072483000
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.297678423,9.835941353,6.406916526
Latvia,LVA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.297678423,9.835941353,6.406916526
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.275829374,17.31028302,8.938046233
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,136.7901708,159.8267195,137.6808456
Latvia,LVA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,27.6765331,33.50614344,32.85370182
Latvia,LVA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,3303,..,..
Latvia,LVA,"Trademark applications, resident, by count",IP.TMK.RSCT,2321,..,..
Latvia,LVA,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,-0.008227176,..,..
Latvia,LVA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1645127291,1203110814,1887616605
Latvia,LVA,Taxes on international trade (current LCU),GC.TAX.INTT.CN,-1199480.936,..,..
Latvia,LVA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1057545381,-1385206181,-670181723.3
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.778899553,3.202055462,3.997998339
Latvia,LVA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3734085090,1217386449,1689068344
Latvia,LVA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,7.003132802,-0.441563006,2.414228475
Latvia,LVA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2674155066,-167877423.3,1019959627
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.615469933,..,..
Latvia,LVA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.65317726,..,..
Latvia,LVA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Latvia,LVA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Latvia,LVA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Lebanon,LBN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,34156740537,33944395264,..
Lebanon,LBN,GDP (constant LCU),NY.GDP.MKTP.KN,4.38458E+13,4.35732E+13,..
Lebanon,LBN,GDP (current LCU),NY.GDP.MKTP.CN,2.71916E+14,5.73282E+14,..
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,23131941557,20992421949,..
Lebanon,LBN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,620.1645102,1315.675777,..
Lebanon,LBN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,620.1645102,1315.675777,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.001238625,-0.621678971,..
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5973.419339,5909.036516,..
Lebanon,LBN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7667863.855,7585217.937,..
Lebanon,LBN,GDP per capita (current LCU),NY.GDP.PCAP.CN,47553370.32,99796875.06,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,4045.373911,3654.358455,..
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.25697163,-1.077821926,..
Lebanon,LBN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11599.77551,11474.75058,..
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11599.77551,12292.84073,..
Lebanon,LBN,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,40045.26312,38899.23296,..
Lebanon,LBN,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Lebanon,LBN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Lebanon,LBN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,66328931530,65916578511,..
Lebanon,LBN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,66328931530,70616088355,..
Lebanon,LBN,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,2.71916E+14,5.73282E+14,..
Lebanon,LBN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,150.0007168,112.149479,..
Lebanon,LBN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,150.0007168,112.149479,..
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,154.756096,171.2054913,221.341644
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,78.8286204,114.8882783,..
Lebanon,LBN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,46.56626262,70.66788165,72.45194062
Lebanon,LBN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Lebanon,LBN,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Lebanon,LBN,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2.520113524,..,..
Lebanon,LBN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-70324795183,-9.11784E+11,..
Lebanon,LBN,Taxes on international trade (current LCU),GC.TAX.INTT.CN,4.83605E+11,..,..
Lebanon,LBN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1938565216,-460686777.1,-582765209.4
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.592900684,2.509661606,..
Lebanon,LBN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,599788270.8,526838753.9,655437382.1
Lebanon,LBN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-5.787568423,0.315123128,..
Lebanon,LBN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-1338776945,66151976.79,72672172.63
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..
Lebanon,LBN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..
Lebanon,LBN,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Lebanon,LBN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Lebanon,LBN,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Lesotho,LSO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2160272945,2211855515,2252257826
Lesotho,LSO,GDP (constant LCU),NY.GDP.MKTP.KN,19888099400,20362983500,20734938900
Lesotho,LSO,GDP (current LCU),NY.GDP.MKTP.CN,35648093400,38517722300,39076924000
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2412130057,2354683089,2117962451
Lesotho,LSO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,179.2433389,189.1555935,188.4593159
Lesotho,LSO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,179.2433389,189.1555935,188.4593159
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.26671067,2.387780202,1.826625259
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,955.2212363,967.519286,974.3824828
Lesotho,LSO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,8794.043798,8907.263211,8970.447793
Lesotho,LSO,GDP per capita (current LCU),NY.GDP.PCAP.CN,15762.73772,16848.58659,16905.64454
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,1066.586451,1029.995533,916.2829793
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.099358865,1.28745564,0.709360213
Lesotho,LSO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2544.782496,2577.545441,2595.829523
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2544.782496,2761.31105,2880.96631
Lesotho,LSO,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,8474.372049,8219.123165,8218.432629
Lesotho,LSO,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Lesotho,LSO,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Lesotho,LSO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5755132494,5892552409,6000187259
Lesotho,LSO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5755132494,6312660805,6659272959
Lesotho,LSO,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,35648093400,38517722300,39076924000
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.123781065,5.530054693,-0.368097836
Lesotho,LSO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.123781065,5.530054693,-0.368097836
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.04774592,8.271803899,6.342217431
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,139.1864795,142.3739814,141.5137555
Lesotho,LSO,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,17.83981983,19.6308307,20.23181209
Lesotho,LSO,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Lesotho,LSO,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Lesotho,LSO,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,9.825342758,8.760920448,..
Lesotho,LSO,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,3039956457,3156404553,3202235055
Lesotho,LSO,Taxes on international trade (current LCU),GC.TAX.INTT.CN,1802326149,1619859477,..
Lesotho,LSO,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,12372192.46,7820069.161,25647817.14
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.512915646,-0.332107076,-1.210966565
Lesotho,LSO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-12372192.46,-7820069.161,-25647817.14
Lesotho,LSO,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..
Lesotho,LSO,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.507479191,6.433475494,6.692121983
Lesotho,LSO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.38798714,15.5426712,11.26225662
Lesotho,LSO,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Lesotho,LSO,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Lesotho,LSO,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Liberia,LBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3270920146,3428189426,3588757485
Liberia,LBR,GDP (constant LCU),NY.GDP.MKTP.KN,3499000000,3667235600,3839000000
Liberia,LBR,GDP (current LCU),NY.GDP.MKTP.CN,3513049500,4001047000,4240000000
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3513049500,4001047000,4240000000
Liberia,LBR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100.401529,109.1025349,110.4454285
Liberia,LBR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,100.401529,109.1025349,110.4454285
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.986712835,4.808105173,4.683756888
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,621.9279831,638.0051839,653.3291883
Liberia,LBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,665.2947537,682.4930108,698.8855515
Liberia,LBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,667.9661051,744.6171752,771.8871421
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,667.9661051,744.6171752,771.8871421
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.793685277,2.585058276,2.401862065
Liberia,LBR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1539.208923,1578.998371,1616.923734
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1539.208923,1691.572757,1794.533409
Liberia,LBR,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,3552.53338,3560.594222,3613.202663
Liberia,LBR,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Liberia,LBR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Liberia,LBR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,8095196891,8484422471,8881812193
Liberia,LBR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,8095196891,9089317747,9857427644
Liberia,LBR,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,3513049500,4001047000,4240000000
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.354276045,8.666208541,1.230854634
Liberia,LBR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5.354276045,8.666208541,1.230854634
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.815593859,7.592984866,10.09445357
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Liberia,LBR,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,15.97069443,15.62664025,..
Liberia,LBR,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Liberia,LBR,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Liberia,LBR,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Liberia,LBR,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Liberia,LBR,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Liberia,LBR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-535582905.5,-960192468.7,..
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,15.24552687,23.9985301,2.060679953
Liberia,LBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,535582905.5,960192468.7,87372830
Liberia,LBR,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.590979717,2.274964528,2.060679953
Liberia,LBR,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,91022400,91022400,87372830
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.111867905,2.276095867,..
Liberia,LBR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.36619997,..,..
Liberia,LBR,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Liberia,LBR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Liberia,LBR,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Libya,LBY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,55179091533,50625917040,55767393125
Libya,LBY,GDP (constant LCU),NY.GDP.MKTP.KN,82820000000,75986000000,83703000000
Libya,LBY,GDP (current LCU),NY.GDP.MKTP.CN,1.58989E+11,2.08152E+11,2.17044E+11
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,35217995647,43246297922,45096462972
Libya,LBY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,191.9693311,273.9346722,259.302534
Libya,LBY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,191.9693311,273.9346722,259.302534
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,28.33346246,-8.251630041,10.15581818
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7733.390076,7008.206484,7633.451428
Libya,LBY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11607.28363,10518.83322,11457.28264
Libya,LBY,GDP per capita (current LCU),NY.GDP.PCAP.CN,22282.42475,28814.73129,29709.0242
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,4935.827873,5986.636949,6172.812469
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,26.71874875,-9.377305226,8.921611333
Libya,LBY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12641.50977,11456.07681,12478.14346
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12641.50977,12272.83562,13848.795
Libya,LBY,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,45229.50091,40704.03127,43916.17345
Libya,LBY,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Libya,LBY,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Libya,LBY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,90199384483,82756464976,91161061089
Libya,LBY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,90199384483,88656571302,1.01175E+11
Libya,LBY,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,1.58989E+11,2.08152E+11,2.17044E+11
Libya,LBY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,90.40560641,42.697102,-5.341469957
Libya,LBY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,90.40560641,42.697102,-5.341469957
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.868330278,4.510301492,2.373175314
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,164.28407,156.3216847,155.6552017
Libya,LBY,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,24.22625094,..,..
Libya,LBY,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..
Libya,LBY,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..
Libya,LBY,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Libya,LBY,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-19563604227,-9474261500,-23416907913
Libya,LBY,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Libya,LBY,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-377600000,..,..
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.71219284,0.115616833,-0.364071413
Libya,LBY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,603000000,50000000,-164183330
Libya,LBY,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.640013708,0.115616833,-0.364071413
Libya,LBY,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,225400000,50000000,-164183330
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..
Libya,LBY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..
Libya,LBY,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Libya,LBY,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Libya,LBY,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Liechtenstein,LIE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..
Liechtenstein,LIE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..
Liechtenstein,LIE,GDP (current LCU),NY.GDP.MKTP.CN,7046100000,7029000000,..
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,7710380086,7361504432,..
Liechtenstein,LIE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..
Liechtenstein,LIE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..
Liechtenstein,LIE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..
Liechtenstein,LIE,GDP per capita (current LCU),NY.GDP.PCAP.CN,179830.024,177980.908,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,196783.7294,186400.2338,..
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..
Liechtenstein,LIE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..
Liechtenstein,LIE,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,..,..,..
Liechtenstein,LIE,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..
Liechtenstein,LIE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..
Liechtenstein,LIE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Liechtenstein,LIE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..
Liechtenstein,LIE,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..
Liechtenstein,LIE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..
Liechtenstein,LIE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Liechtenstein,LIE,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,..,..,..
Liechtenstein,LIE,"Trademark applications, nonresident, by count",IP.TMK.NRCT,8801,..,..
Liechtenstein,LIE,"Trademark applications, resident, by count",IP.TMK.RSCT,396,..,..
Liechtenstein,LIE,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..,..
Liechtenstein,LIE,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,..,..,..
Liechtenstein,LIE,Taxes on international trade (current LCU),GC.TAX.INTT.CN,..,..,..
Liechtenstein,LIE,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..
Liechtenstein,LIE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..
Liechtenstein,LIE,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..
Liechtenstein,LIE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..
Liechtenstein,LIE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..
Liechtenstein,LIE,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..
Liechtenstein,LIE,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..
Liechtenstein,LIE,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..
Lithuania,LTU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,52150789442,53474128767,53657150684
Lithuania,LTU,GDP (constant LCU),NY.GDP.MKTP.KN,47003320000,48196041000,48360998000
Lithuania,LTU,GDP (current LCU),NY.GDP.MKTP.CN,56679662000,67455464000,73792835000
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,67037321009,71033884500,79789877416
